2010-02-21 00:09:07;24.75;24.69;-9.25
2010-02-21 00:09:20;24.75;24.69;-9.31
2010-02-21 00:09:33;24.75;24.69;-9.81
2010-02-21 00:09:46;24.75;24.69;-10.06
2010-02-21 00:09:59;24.75;24.69;-9.38
2010-02-21 00:10:12;24.75;24.69;-8.50
2010-02-21 00:10:25;24.75;24.69;-7.62
2010-02-21 00:10:38;24.75;24.69;-7.56
2010-02-21 00:10:51;24.75;24.69;-7.56
2010-02-21 00:11:04;24.75;24.69;-6.94
2010-02-21 00:11:18;24.75;24.69;-6.69
2010-02-21 00:11:31;24.75;24.69;-6.50
2010-02-21 00:11:44;24.75;24.69;-5.56
2010-02-21 00:11:57;24.69;24.69;-6.38
2010-02-21 00:12:10;24.69;24.69;-7.00
2010-02-21 00:12:23;24.75;24.62;-6.94
2010-02-21 00:12:36;24.69;24.62;-6.81
2010-02-21 00:12:49;24.69;24.62;-6.19
2010-02-21 00:13:02;24.75;24.62;-5.88
2010-02-21 00:13:15;24.69;24.62;-5.88
2010-02-21 00:13:28;24.69;24.56;-5.19
2010-02-21 00:13:42;24.69;24.56;-5.00
2010-02-21 00:13:55;24.62;24.56;-5.50
2010-02-21 00:14:08;24.69;24.56;-5.12
2010-02-21 00:14:21;24.69;24.56;-5.00
2010-02-21 00:14:34;24.62;24.56;-4.75
2010-02-21 00:14:47;24.62;24.56;-4.62
2010-02-21 00:15:00;24.62;24.56;-5.19
2010-02-21 00:15:13;24.62;24.56;-5.56
2010-02-21 00:15:26;24.62;24.56;-5.62
2010-02-21 00:15:39;24.56;24.50;-6.94
2010-02-21 00:15:52;24.56;24.56;-8.25
2010-02-21 00:16:05;24.56;24.50;-9.69
2010-02-21 00:16:19;24.56;24.50;-8.88
2010-02-21 00:16:32;24.56;24.50;-9.62
2010-02-21 00:16:45;24.56;24.56;-9.19
2010-02-21 00:16:58;24.56;24.50;-8.38
2010-02-21 00:17:11;24.62;24.56;-8.44
2010-02-21 00:17:24;24.62;24.56;-8.25
2010-02-21 00:17:37;24.62;24.50;-8.19
2010-02-21 00:17:50;24.56;24.50;-8.50
2010-02-21 00:18:03;24.62;24.50;-9.50
2010-02-21 00:18:16;24.62;24.56;-10.19
2010-02-21 00:18:29;24.62;24.56;-10.31
2010-02-21 00:18:42;24.62;24.56;-10.31
2010-02-21 00:18:56;24.69;24.62;-10.19
2010-02-21 00:19:09;24.69;24.62;-9.81
2010-02-21 00:19:22;24.75;24.69;-9.06
2010-02-21 00:19:35;24.81;24.75;-9.19
2010-02-21 00:19:48;24.88;24.81;-9.31
2010-02-21 00:20:01;24.94;24.88;-9.44
2010-02-21 00:20:14;25.00;24.88;-9.38
2010-02-21 00:20:27;25.06;24.94;-8.88
2010-02-21 00:20:40;25.12;25.00;-8.88
2010-02-21 00:20:53;25.19;25.06;-9.12
2010-02-21 00:21:06;25.19;25.06;-8.31
2010-02-21 00:21:19;25.25;25.12;-7.81
2010-02-21 00:21:33;25.31;25.19;-7.69
2010-02-21 00:21:46;25.31;25.12;-7.88
2010-02-21 00:21:59;25.25;25.12;-7.75
2010-02-21 00:22:12;25.25;25.06;-7.75
2010-02-21 00:22:25;25.19;25.06;-8.06
2010-02-21 00:22:38;25.19;25.06;-7.50
2010-02-21 00:22:51;25.12;25.00;-7.69
2010-02-21 00:23:04;25.12;25.06;-8.31
2010-02-21 00:23:17;25.12;25.00;-8.31
2010-02-21 00:23:30;25.06;25.00;-8.62
2010-02-21 00:23:43;25.06;24.94;-9.12
2010-02-21 00:23:56;25.06;25.00;-8.88
2010-02-21 00:24:10;25.06;24.94;-8.44
2010-02-21 00:24:23;25.00;24.94;-7.31
2010-02-21 00:24:36;25.00;24.94;-6.44
2010-02-21 00:24:49;25.00;24.94;-6.00
